Ticker,Nome,destino,motivo,faltas,Price,AvgVolN,RelVol,TendVol,RSI,SMA20_pct,Eco,Vol20d
SEER,"Seer, Inc. Class A Common Stock",PASSA_FASE0,,0,2.08,1029278.2841566509,1.777326410256393,2.611914063680655,55.498810032727235,0.3618817852834688,15.982835032083704,114.33341852481784
JAGU,Jaguar Uranium Corp.,PASSA_FASE0,,0,1.58,108388.31550850795,1.3356052257186037,0.7505930141557925,39.24329390825788,-7.249779864983852,1.4154844830946183,57.43363299554326
ULCC,"Frontier Group Holdings, Inc. Common Stock",PASSA_FASE0,,0,6.5,4956148.076560618,1.2935483901651312,0.8083504796223271,50.656266642265955,-2.2593135596406078,1.048185912104732,72.55676460816174
SNDL,Sundial Growers Inc. Common Shares,PASSA_FASE0,,0,1.2,2123974.2761137937,1.4185454451726036,0.8427810607940229,34.87252304562115,-7.156673114119927,1.6236845475383874,50.91465286137282
VRRM,Verra Mobility Corporation Class A Common Stock,PASSA_FASE0,,0,5.1,6830147.231097444,3.825422712107015,0.602867273330481,58.245393304396565,20.304299109512325,1.0,83.77364753476246
TOP,TOP Financial Group Limited Class A Ordinary Shares,PASSA_FASE0,,0,2.11,269641.32558995235,1.5678574336817208,1.9866008558463732,54.41953667588106,-1.0318949343339545,5.423719076725368,144.4528961499795
SOUN,"SoundHound AI, Inc. Class A Common Stock",PASSA_FASE0,,0,5.7,30126663.560172524,1.5457976903247335,1.0991500675321932,33.99205608961752,-11.809074382083306,1.0689918890962091,55.38944667529483
HTZ,"Hertz Global Holdings, Inc Common Stock",PASSA_FASE0,,0,1.67,16434319.005406808,1.5299848456272918,1.3375820442953372,27.564552226413667,-13.449080072557674,1.6992508884080033,92.44788615527759
NRXS,"Neuraxis, Inc.",PASSA_FASE0,,0,6.04,119038.22231998414,1.4089208592612184,0.6159059137553303,31.561797770757295,-12.628381310574277,1.0,41.751795070101345
RBBN,Ribbon Communications Inc. Common Stock,PASSA_FASE0,,0,2.19,927350.8467836032,1.9417179713927426,0.840994774194495,46.9255347165665,0.3896401558560747,1.4430336841612939,70.24213955483363
GAU,Galiano Gold Inc.,PASSA_FASE0,,0,1.75,3060968.9310551584,2.1379033610998377,0.8946455966128859,39.94430005116553,-5.046120455778624,1.0,46.446668912096094
GTE,Gran Tierra Energy Inc.,PASSA_FASE0,,0,6.68,321755.03870722227,1.3772877754658543,0.8444110396593499,47.719641546213985,1.5506232897537053,1.2624916520200316,70.06348286309476
FIEE,"FiEE, Inc Common Stock",PASSA_FASE0,,0,3.2,204326.46605030156,11.01648309689286,3.0686890937588585,41.63427872861101,-10.419474806177142,5.332420904012444,149.67418313197234
ACB,Aurora Cannabis Inc. Common Shares,PASSA_FASE0,,0,2.73,994351.2035715079,1.3128575195827379,1.2026367144192347,45.41540428505703,1.4869888475836257,1.2422519380013421,28.73228564473964
GRAB,Grab Holdings Limited Class A Ordinary Shares,PASSA_FASE0,,0,3.35,50380507.45582109,1.3780663871902932,0.8729122372548322,38.759148591349856,-8.56986899563319,1.1954671744576586,38.11448191110606
TLRY,"Tilray Brands, Inc. Common Stock",PASSA_FASE0,,0,3.99,3817332.0087793977,3.2379650260688924,1.017622566108708,31.70067056047057,-6.491680337473616,1.0,35.317717180065316
ALLO,"Allogene Therapeutics, Inc. Common Stock",PASSA_FASE0,,0,1.81,8018947.374481476,1.5606894444495907,1.0171453668386639,44.133422794468096,-5.161121299449833,1.1500622532158347,56.31747265211543
UROY,Uranium Royalty Corp. Common Stock,PASSA_FASE0,,0,3.03,2761208.3921287935,2.281209701868165,1.0312470573786676,54.759968576404376,8.243279449852636,1.1193419540101832,68.22333140816546
BOOM,DMC Global Inc. Common Stock,PASSA_FASE0,,0,5.42,323428.03432668257,1.6945322624581947,0.6333536991026398,31.18159449565026,-12.524209167204647,1.0,50.44563061547238
AMIX,"Autonomix Medical, Inc. Common Stock",PASSA_FASE0,,0,4.57,408244.0328072857,171.6093994993298,2.8765848843728454,44.12388324951739,-9.16138265519091,1.0,216.71427829161493
AQST,"Aquestive Therapeutics, Inc. Common Stock",PASSA_FASE0,,0,3.6,1916976.7208985712,1.3484558207792512,0.9297093970214151,34.04316856624486,-10.26360067302302,1.1814933020909761,38.51468116824462
STLA,Stellantis N.V.,PASSA_FASE0,,0,6.01,18779660.00560019,1.8375063234687217,0.9921305800457929,51.610506604120566,5.024027959807764,1.0,33.66090968409613
CCO,"Clear Channel Outdoor Holdings, Inc. Common Stock",PASSA_FASE0,,0,2.4,7135629.206007539,1.9729503748482928,0.7404453650532101,46.12274591294001,-0.37359900373598043,1.0,5.473202128117471
ABEO,Abeona Therapeutics Inc. Common Stock,PASSA_FASE0,,0,6.23,1234216.7223040636,1.3843286183640575,1.1498857756513703,47.861465410344834,-5.4843358871273455,1.5266245531379006,53.231400991448794
ALVO,Alvotech Ordinary Shares,PASSA_FASE0,,0,3.53,730146.1006595398,4.158327804174284,0.8338035622783212,54.08336903750089,5.216095380029806,1.0,67.60125442238696
HDSN,Hudson Technologies Inc,PASSA_FASE0,,0,5.84,523978.390176508,1.2176656655975302,1.0224955740118813,43.57416374322794,-5.547468866246175,1.7447382951052772,41.19875297278165
RWT,"Redwood Trust, Inc.",PASSA_FASE0,,0,4.68,2368913.574357603,1.3644398588051114,1.878640860804085,37.846173100150345,-4.606604158173678,10.488867902630899,42.78467728142785
WIMI,WiMi Hologram Cloud Inc. Class B Ordinary Shares,PASSA_FASE0,,0,1.2,181242.29759030163,1.4663066758221277,0.3723566240983322,34.69515550246122,-9.24560408394781,1.0,53.98978395730251
BRAI,Braiin Limited Common Stock,PASSA_FASE0,,0,5.6,405140.22575892054,2.7149718978152615,1.3326553851009741,44.737623177712756,-2.4347750337558316,8.035351908564763,103.0408778041437
XXI,"Twenty One Capital, Inc.",PASSA_FASE0,,0,4.35,1432520.73511546,1.2327853404088163,1.0956398798635523,28.943662084358067,-14.697519364643597,3.3615285624557916,62.27468626187439
EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,PASSA_FASE0,,0,5.97,321668.86378601595,2.4402390616493497,0.9394719721318194,42.27998658629446,-7.088942494747519,1.1487317291066206,59.76343723466053
INVE,"Identive, Inc.",PASSA_FASE0,,0,2.54,210429.12878893653,2.364433646917037,1.1383476975025335,32.60695130663896,-7.560731507597119,1.6388793938202972,48.09155215835484
OPK,Opko Health Inc.,PASSA_FASE0,,0,1.365,3418444.3552378095,2.6934533293412266,1.2705043002646044,51.927103698647734,3.194103194103226,3.756772078657912,129.84420222885424
SIGA,SIGA Technologies Inc.,PASSA_FASE0,,0,3.34,617230.4793127779,1.6399949219261512,1.324818934709924,39.5040525501217,-4.174436953091398,3.9184533420157557,56.81456482191276
HCTI,"Healthcare Triangle, Inc. Common Stock",PASSA_FASE0,,0,1.56,206814.25310009523,3.121969193063815,0.6233079393254383,35.03182980097809,-12.359550561797771,1.8886845628494182,83.19258160891484
